name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogota,2010-06-27,19.3,11,14.8,19.3,11,14.8,10.8,78.1,0,0,0,,,,,28.9,160,1026,84.9,11,196.3,16.9,7,,2010-06-27T05:47:44,2010-06-27T18:10:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-06-28,20.1,9.8,13.7,20.1,9.8,13.7,11.2,86,7.7,100,70.83,rain,,,,18.2,250.6,1026.8,76.2,10,189.6,16.2,7,,2010-06-28T05:47:57,2010-06-28T18:11:09,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-06-29,18.3,10,13.4,18.3,8.8,13.3,9.8,80.5,2.1,100,62.5,rain,,,,22,92.9,1027.7,70.6,10.9,193.7,16.8,6,,2010-06-29T05:48:11,2010-06-29T18:11:20,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-06-30,18.3,7,12.9,18.3,7,12.8,10,83.8,0.4,100,16.67,rain,,,,22.3,51.9,1027.4,66.1,11.1,209,18.1,8,,2010-06-30T05:48:24,2010-06-30T18:11:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-01,18.3,9,12.5,18.3,7.2,12.3,10.5,88.8,42.4,100,70.83,rain,,,,17.8,359.6,1027,74,10.7,173.9,15,6,,2010-07-01T05:48:37,2010-07-01T18:11:40,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-02,17.4,8,13,17.4,7.4,12.9,10.9,87.8,8.9,100,37.5,rain,,,,14.5,26.4,1026.2,66.8,10.9,197.9,17,8,,2010-07-02T05:48:50,2010-07-02T18:11:50,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-03,19.3,8.3,14.1,19.3,8.3,14.1,10.2,79.2,23.2,100,70.83,rain,,,,18.2,123.8,1026.6,69.5,10,204.3,17.5,8,,2010-07-03T05:49:03,2010-07-03T18:11:59,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-04,18.3,10,14.3,18.3,9.6,14.3,11.4,83.7,18.7,100,100,rain,,,,16.7,283.2,1027.8,72.8,11.3,190.5,16.4,8,,2010-07-04T05:49:16,2010-07-04T18:12:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-05,18.4,11,14.1,18.4,11,14.1,11.9,87.6,3.4,100,95.83,rain,,,,14.6,259.9,1027.1,73.2,10.6,107.5,9.2,4,,2010-07-05T05:49:29,2010-07-05T18:12:15,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-06,19.4,11,14.4,19.4,11,14.4,11.4,82.8,36.5,100,100,rain,,,,17,290.2,1026.9,77.2,10.5,74.3,6.4,2,,2010-07-06T05:49:41,2010-07-06T18:12:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogota,2010-07-07,17.3,12,14,17.3,12,14,11.9,87.7,13.6,100,95.83,rain,,,,14.6,296.7,1026.4,84.4,9.7,143.3,12.3,5,,2010-07-07T05:49:54,2010-07-07T18:12:30,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogota,2010-07-08,18,11,14,18,11,14,11.8,87.2,11.4,100,100,rain,,,,17.2,274.1,1026.1,86.2,8.7,146.2,12.7,6,,2010-07-08T05:50:06,2010-07-08T18:12:37,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-09,20.3,12,15.4,20.3,12,15.4,11.5,79.3,4.2,100,75,rain,,,,22.1,106.5,1026.1,81.1,9.7,183.6,15.9,7,,2010-07-09T05:50:18,2010-07-09T18:12:43,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-10,21.1,12,15.3,21.1,12,15.3,11.5,79.2,4.9,100,95.83,rain,,,,22.3,127.7,1026.1,73.3,11.2,207.8,17.9,8,,2010-07-10T05:50:29,2010-07-10T18:12:48,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-11,17.4,10.7,13.4,17.4,10.7,13.4,11.1,86.5,2.4,100,50,rain,,,,21.9,359.2,1026.2,86.4,11.8,140,12.2,5,,2010-07-11T05:50:40,2010-07-11T18:12:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-12,18,8.8,12.7,18,8.6,12.7,10.5,87.5,3.5,100,58.33,rain,,,,18.4,356.1,1025.8,68.8,8.4,199.8,17.3,7,,2010-07-12T05:50:51,2010-07-12T18:12:57,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-07-13,21.5,8,13.6,21.5,6.8,13.5,11.2,86.3,9.7,100,95.83,rain,,,,20.5,324.3,1025.3,71.2,9.8,239.7,20.5,9,,2010-07-13T05:51:02,2010-07-13T18:13:01,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-14,18.2,11,14.2,18.2,11,14.2,11.2,83.8,1.9,100,33.33,rain,,,,14.8,70.9,1025.8,83.2,11,240,20.9,8,,2010-07-14T05:51:12,2010-07-14T18:13:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-15,17.2,11,13.7,17.2,11,13.7,12.2,91.1,21.8,100,100,rain,,,,16.6,282.6,1026.2,82.3,8.8,200.9,17.3,7,,2010-07-15T05:51:22,2010-07-15T18:13:07,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-16,18.1,10,12.6,18.1,10,12.6,11,90.6,9.9,100,100,rain,,,,28.7,318.2,1027.3,86.6,9.6,171.2,14.6,6,,2010-07-16T05:51:32,2010-07-16T18:13:08,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-17,18,10,13.2,18,10,13.2,11.1,88.3,0.9,100,29.17,rain,,,,18.4,325.2,1028.2,90.4,9.2,192.2,16.5,7,,2010-07-17T05:51:41,2010-07-17T18:13:09,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-18,16.1,11,13.4,16.1,11,13.4,11.2,86.7,7,100,70.83,rain,,,,18.4,292.8,1028.7,78.4,11.5,223.5,19.4,8,,2010-07-18T05:51:50,2010-07-18T18:13:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-19,20,10.8,14.7,20,10.8,14.7,10.7,78.1,3.4,100,29.17,rain,,,,18.4,28.1,1027.7,66.8,11.4,247.9,21.3,9,,2010-07-19T05:51:58,2010-07-19T18:13:10,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-20,19.2,9.7,13.7,19.2,9.1,13.6,10.6,82.9,1.3,100,54.17,rain,,,,22.3,25.8,1027.9,61.9,11.9,270.1,23.4,9,,2010-07-20T05:52:06,2010-07-20T18:13:09,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-21,19.1,9,13.4,19.1,7.9,13.3,10.4,83.3,2,100,62.5,rain,,,,21.8,316.8,1026.9,71.2,11.6,256.6,22.1,8,,2010-07-21T05:52:13,2010-07-21T18:13:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-22,21.1,6,13.4,21.1,2.8,13.1,8.5,76.2,1.3,100,54.17,rain,,,,22.3,114.7,1027.9,62.4,10.3,200.9,17.4,7,,2010-07-22T05:52:20,2010-07-22T18:13:05,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-23,18,8,13.7,18,7.4,13.6,9.6,77.7,1.8,100,50,rain,,,,21.8,91.3,1028,63.8,13.2,208.2,18,7,,2010-07-23T05:52:27,2010-07-23T18:13:02,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-24,18,9.1,14.2,18,8.6,14.1,9.6,75,0,0,0,,,,,25.9,119.9,1027.6,58.2,11.5,241.8,20.8,9,,2010-07-24T05:52:33,2010-07-24T18:12:58,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999"
Bogota,2010-07-25,19.2,10,14,19.2,8.8,13.9,9.8,77.6,29.8,100,70.83,rain,,,,18,64.8,1026.9,70.5,11.5,292.8,25.2,10,,2010-07-25T05:52:39,2010-07-25T18:12:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-26,18,11,13.6,18,11,13.6,11.2,85.5,22.4,100,100,rain,,,,18.2,3.7,1026.5,85.5,10.5,209.7,18.3,8,,2010-07-26T05:52:44,2010-07-26T18:12:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-27,17,10,13.1,17,9.6,13.1,11.2,88.6,13.7,100,100,rain,,,,18.4,72.6,1026.5,87.5,10.6,183.6,16,7,,2010-07-27T05:52:49,2010-07-27T18:12:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2010-07-28,19,10,12.9,19,9.1,12.8,9.4,79.9,0.6,100,25,rain,,,,22.3,19.4,1027.5,75.9,11.7,221.4,19.2,7,,2010-07-28T05:52:53,2010-07-28T18:12:37,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-07-29,17.2,7,12.4,17.2,7,12.4,9.9,86,4,100,45.83,rain,,,,10.9,67.6,1027.8,63.1,11,188.5,16.3,6,,2010-07-29T05:52:56,2010-07-29T18:12:30,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2010-07-30,22.1,8,13.4,22.1,7.3,13.3,10.8,85.7,3.3,100,75,rain,,,,18,283.8,1026.2,74.8,7.4,214.3,18.5,8,,2010-07-30T05:52:59,2010-07-30T18:12:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2010-07-31,19.4,12,13.9,19.4,12,13.9,11.8,88,14.8,100,100,rain,,,,17.9,315.5,1024.5,85,9.9,177.5,15.2,7,,2010-07-31T05:53:02,2010-07-31T18:12:13,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-01,17.1,10.9,13,17.1,10.9,13,11.2,89.1,19.3,100,100,rain,,,,14.5,26.6,1024.8,83.8,9.6,172.8,15,7,,2010-08-01T05:53:04,2010-08-01T18:12:04,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-02,19.3,8,13.7,19.3,8,13.7,10.3,81.8,0.4,100,16.67,rain,,,,18.4,87.2,1026,63.3,11.2,211.1,18.3,7,,2010-08-02T05:53:06,2010-08-02T18:11:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-03,16.2,9,12.9,16.2,9,12.8,11,89.1,7.3,100,70.83,rain,,,,18.4,337.7,1026.5,75.1,9.2,142.4,12.2,5,,2010-08-03T05:53:07,2010-08-03T18:11:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-04,19.4,11,14.4,19.4,11,14.4,10.5,78.5,2,100,79.17,rain,,,,25.2,186.9,1026.1,66.9,11.3,197.6,17.1,7,,2010-08-04T05:53:07,2010-08-04T18:11:32,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-05,21.1,7.8,14.5,21.1,7.8,14.5,9,71.2,0.8,100,33.33,rain,,,,25.5,148,1026.6,50.9,11.5,153.4,13.3,6,,2010-08-05T05:53:07,2010-08-05T18:11:20,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-06,18.1,11,13.6,18.1,11,13.6,10.8,84.2,0,0,0,,,,,13.6,333.8,1026.8,77.7,11.2,180.3,15.7,6,,2010-08-06T05:53:07,2010-08-06T18:11:07,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogota,2010-08-07,18.3,7,12.9,18.3,7,12.9,10.3,85.6,0.5,100,20.83,rain,,,,21.7,275.7,1026.7,74,10.6,203.6,17.6,7,,2010-08-07T05:53:06,2010-08-07T18:10:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-08,19.4,10,13.9,19.4,10,13.9,11,83.8,0.6,100,25,rain,,,,18,289.7,1027,66,12.6,237.3,20.5,8,,2010-08-08T05:53:04,2010-08-08T18:10:40,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-09,19.3,11,14.7,19.3,11,14.7,9.9,74.4,2.1,100,45.83,rain,,,,21.6,195.9,1027.4,75.7,11,248.5,21.5,8,,2010-08-09T05:53:02,2010-08-09T18:10:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-10,18.3,10,13.7,18.3,9.1,13.7,9.3,75.7,0.8,100,33.33,rain,,,,18.4,0.5,1027.6,75.1,11.3,241.9,20.9,8,,2010-08-10T05:53:00,2010-08-10T18:10:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-11,18.2,10,14.3,18.2,10,14.3,9.8,75.4,0,0,0,,,,,27.3,146.7,1026.5,73,11.4,218.3,18.7,7,,2010-08-11T05:52:57,2010-08-11T18:09:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-12,18,10,14,18,9.1,13.9,10.3,79.2,2.3,100,54.17,rain,,,,22.3,99.9,1026.8,82.3,12.7,218.7,18.8,8,,2010-08-12T05:52:53,2010-08-12T18:09:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-13,18.4,9.2,13.5,18.4,8.7,13.5,9.4,77.6,3.2,100,66.67,rain,,,,33.1,145,1027.2,72.3,10.7,272.7,23.4,9,,2010-08-13T05:52:49,2010-08-13T18:09:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-14,16.1,7,12,16.1,6.2,11.9,10.2,88.9,4.9,100,87.5,rain,,,,14.5,272,1028.7,75.5,9.9,185.5,16.1,7,,2010-08-14T05:52:45,2010-08-14T18:09:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-15,18.1,9.2,13.4,18.1,8.4,13.3,10.2,81.6,26.3,100,87.5,rain,,,,20.2,191.8,1028,66,11.3,258.7,22.4,9,,2010-08-15T05:52:40,2010-08-15T18:08:44,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2010-08-16,19.2,10,14,19.2,9.6,14,9,74,1.2,100,29.17,rain,,,,33,168.5,1027.4,66.9,11.2,260.1,22.5,9,,2010-08-16T05:52:34,2010-08-16T18:08:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999"
Bogota,2010-08-17,18.4,8,12.6,18.4,6.8,12.3,9.8,84.3,0.4,100,16.67,rain,,,,21.4,331.1,1027.8,68.8,8.6,284.5,24.6,10,,2010-08-17T05:52:28,2010-08-17T18:08:05,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
