name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogota,2015-06-20,18.4,12,14.9,18.4,12,14.9,7.8,63.2,0.9,100,29.17,rain,0,0,50,26.9,127.3,1024.1,69.2,10.7,151.4,13,6,,2015-06-20T05:46:10,2015-06-20T18:09:30,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-21,19.2,9.9,14.4,19.2,7.9,14.2,10,76.5,1.1,100,37.5,rain,0,0,47.5,24.8,105.7,1023.8,77.1,10,153.9,13.3,6,,2015-06-21T05:46:23,2015-06-21T18:09:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-22,23.1,11,14.9,23.1,11,14.9,10.2,75.4,3.5,100,83.33,rain,0,0,46.1,31.5,140.6,1024.8,78.3,9.3,115.4,10,5,,2015-06-22T05:46:36,2015-06-22T18:09:56,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-23,19.1,11.9,14.8,19.1,11.9,14.8,9,69.5,3.6,100,70.83,rain,0,0,47.5,34.7,147.2,1024.9,74.9,10.1,82.3,7,3,,2015-06-23T05:46:49,2015-06-23T18:10:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-24,18.3,11,14.6,18.3,11,14.6,8.2,66.9,2.6,100,50,rain,0,0,64.1,32.7,140.4,1024.7,75.9,10.5,156.8,13.5,5,,2015-06-24T05:47:02,2015-06-24T18:10:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-25,17.9,11,14.4,17.9,11,14.4,9.3,72.7,5,100,87.5,rain,0,0,62.6,32.5,151.9,1024.7,73.3,10.5,87,7.5,4,,2015-06-25T05:47:16,2015-06-25T18:10:33,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-26,17.3,11,13.9,17.3,11,13.9,9.5,75.3,6.2,100,100,rain,0,0,56.9,28.8,163.1,1024.7,72,10.1,126,10.9,6,,2015-06-26T05:47:29,2015-06-26T18:10:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-27,18,11,14.4,18,11,14.4,8.7,68.9,4.5,100,95.83,rain,0,0,55.4,36.1,153.5,1025,74,10.5,73.7,6.3,3,,2015-06-27T05:47:43,2015-06-27T18:10:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-28,18.3,9.9,14.3,18.3,9.9,14.3,9,72.2,6,100,100,rain,0,0,56.2,28.8,147.4,1024.6,79.4,9.9,59.2,5,2,,2015-06-28T05:47:56,2015-06-28T18:11:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-29,18.3,8.9,13.1,18.3,7,13,7.8,72.1,2.4,100,41.67,rain,0,0,48.2,25.2,67.9,1023.9,71.5,10.5,106.3,9.2,5,,2015-06-29T05:48:09,2015-06-29T18:11:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-06-30,17.3,6.9,12.3,17.3,4.8,11.9,6.8,71.1,0.6,100,20.83,rain,0,0,46.8,21.7,80.5,1024.9,63.8,10.7,105.8,9.1,5,,2015-06-30T05:48:23,2015-06-30T18:11:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-01,18.3,10,13.9,18.3,9.6,13.8,8.9,73.5,2.9,100,58.33,rain,0,0,53.3,21.8,84.8,1024.1,58.3,10.1,109.7,9.4,4,,2015-07-01T05:48:35,2015-07-01T18:11:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-02,20.3,9,14.2,20.3,7.9,13.9,7.7,67.7,0,0,0,,0,0,48.2,28.9,103.7,1023.4,64.5,11,225.2,19.3,7,,2015-07-02T05:48:48,2015-07-02T18:11:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-03,20.3,9,14.7,20.3,8.4,14.6,8.8,70.2,0.1,100,4.17,rain,0,0,54,25.3,101.7,1022.2,70.2,10.8,223.2,19.4,7,,2015-07-03T05:49:01,2015-07-03T18:11:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-04,19.4,12,15.3,19.4,12,15.3,8.7,66.5,1.5,100,33.33,rain,0,0,49.3,21.7,85.8,1022,79.4,10.7,157.2,13.5,6,,2015-07-04T05:49:14,2015-07-04T18:12:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-05,20.1,11.8,15.5,20.1,11.8,15.5,7.3,60.6,1.1,100,41.67,rain,0,0,43.9,28.8,91.4,1023,84.8,10.9,188.3,16.2,7,,2015-07-05T05:49:27,2015-07-05T18:12:14,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-06,18.4,9,14.4,18.4,7.2,14.3,8.7,70,5,100,33.33,rain,0,0,40.3,17.9,91.4,1023.5,75.6,10.9,173.4,14.9,6,,2015-07-06T05:49:39,2015-07-06T18:12:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-07,18.3,8,13.4,18.3,6.8,13.1,8.3,73,2,100,41.67,rain,0,0,41,14.3,44.7,1023.5,68.8,11.1,125.7,11,5,,2015-07-07T05:49:52,2015-07-07T18:12:29,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-08,19.3,8.8,13.8,19.3,7.6,13.6,7.3,67.7,2.6,100,41.67,rain,0,0,45.7,25.3,102.2,1023.6,52.3,11,166,14.4,6,,2015-07-08T05:50:04,2015-07-08T18:12:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-09,19.4,7,14,19.4,6.2,13.9,7.6,68.3,0.2,100,4.17,rain,0,0,45.4,23.4,120,1023.3,56.5,10.6,222.6,19.2,8,,2015-07-09T05:50:16,2015-07-09T18:12:42,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-10,18.2,10,14,18.2,10,14,9.4,75.5,3.1,100,58.33,rain,0,0,55.4,24.1,115.2,1023.7,72.3,10.4,122.5,10.5,4,,2015-07-10T05:50:27,2015-07-10T18:12:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-11,18.3,10.8,14.4,18.3,10.8,14.4,7.8,65.8,2.7,100,62.5,rain,0,0,56.5,18.4,89.3,1024,75.3,11,149,12.8,5,,2015-07-11T05:50:38,2015-07-11T18:12:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-12,17.2,11,13.5,17.2,11,13.5,9,74.9,0.7,100,25,rain,0,0,47.2,18.4,99.6,1025.3,76.4,10.2,136.7,11.8,6,,2015-07-12T05:50:49,2015-07-12T18:12:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-13,20.2,7,13.9,20.2,5.6,13.7,8.6,72.7,0.4,100,16.67,rain,0,0,41.8,18,351.4,1023.4,72.2,10.6,222.3,19,8,,2015-07-13T05:51:00,2015-07-13T18:13:01,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-14,21.3,11,15.4,21.3,11,15.4,9.2,68.5,3.9,100,62.5,rain,0,0,40,20.6,80.2,1023.3,72.7,10.6,179.1,15.4,6,,2015-07-14T05:51:10,2015-07-14T18:13:04,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-15,18.3,11,14.6,18.3,11,14.6,9.9,75.2,2.4,100,58.33,rain,0,0,49.7,28.7,143.3,1023.9,75,9.4,161,13.9,6,,2015-07-15T05:51:20,2015-07-15T18:13:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-16,20.3,11,15.1,20.3,11,15.1,7.9,64.5,0.1,100,4.17,rain,0,0,51.1,25.9,125.3,1024.5,60.4,10.6,210.1,18,7,,2015-07-16T05:51:30,2015-07-16T18:13:08,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-17,19.6,9,13.8,19.6,7.9,13.6,7.7,70,0.1,100,4.17,rain,0,0,49.3,25.4,127,1024.3,60.1,10.4,228.3,19.8,8,,2015-07-17T05:51:39,2015-07-17T18:13:09,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-18,19.3,10,14.1,19.3,9.1,14.1,9.6,75.8,1.4,100,50,rain,0,0,40.7,18,56.5,1024.2,80,10.3,159.7,13.8,6,,2015-07-18T05:51:48,2015-07-18T18:13:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-19,18.3,10,13.5,18.3,9.6,13.4,10.7,84.1,2.6,100,33.33,rain,0,0,40.7,14.6,308.6,1024.7,77.4,10,207.2,17.9,7,,2015-07-19T05:51:57,2015-07-19T18:13:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-20,19.2,11,14.3,19.2,11,14.3,11,81.7,7.6,100,100,rain,0,0,38.2,17.9,290.1,1023.8,76.1,10.5,149.9,12.9,6,,2015-07-20T05:52:05,2015-07-20T18:13:09,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-21,17.3,11,13.8,17.3,11,13.8,10.9,83.1,1.5,100,41.67,rain,0,0,36.7,16.9,312.5,1023.6,79.7,10,158.8,13.8,5,,2015-07-21T05:52:12,2015-07-21T18:13:08,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-22,19.1,10,14.1,19.1,9.1,14.1,9.4,74.6,7.4,100,62.5,rain,0,0,58.3,27.1,117.7,1024.3,70.7,10.5,104.4,9.2,4,,2015-07-22T05:52:19,2015-07-22T18:13:06,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-23,17.4,9.9,13.5,17.4,7.5,13.2,7.9,70.4,0.3,100,12.5,rain,0,0,50.4,21.7,86,1024.6,61.6,10.6,158.4,13.6,6,,2015-07-23T05:52:26,2015-07-23T18:13:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-24,19.2,7,13.2,19.2,5.6,13.1,7.3,68.9,0,0,0,,0,0,46.4,28.9,133.8,1025.6,62.9,10.5,172.9,15,7,,2015-07-24T05:52:32,2015-07-24T18:12:59,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-25,18.3,9,14.1,18.3,7.9,13.9,7.7,67,0,0,0,,0,0,52.6,23.6,112.2,1024.1,65.1,11.1,226.2,19.7,8,,2015-07-25T05:52:38,2015-07-25T18:12:55,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-26,20.3,8.9,14.5,20.3,7.2,14.3,8.3,68.2,0,0,0,,0,0,49,21,101.6,1022.8,63.8,10.9,155.5,13.3,6,,2015-07-26T05:52:43,2015-07-26T18:12:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-27,19.1,11,14.7,19.1,11,14.7,9.4,72.1,3.8,100,54.17,rain,0,0,49,26.9,126.3,1022.6,73.4,10.5,118.2,10.2,5,,2015-07-27T05:52:48,2015-07-27T18:12:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-28,19.2,9,13.8,19.2,8.3,13.8,8.7,73.4,0.3,100,8.33,rain,0,0,44.6,23.1,88.8,1022.5,56.7,10.5,135.8,11.8,6,,2015-07-28T05:52:52,2015-07-28T18:12:38,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-29,19.3,10,14.4,19.3,7.5,14.3,8.6,70,0.9,100,25,rain,0,0,48.6,25.2,102.2,1022.9,68.2,10.2,164.6,14.2,6,,2015-07-29T05:52:56,2015-07-29T18:12:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-30,17.3,10.3,13.8,17.3,10.3,13.8,9.1,74.7,8.2,100,75,rain,0,0,53.3,25.2,133,1023.9,80.1,10.3,77.3,6.7,3,,2015-07-30T05:52:59,2015-07-30T18:12:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-07-31,18.3,9,13.6,18.3,8.3,13.5,8,71.3,1.2,100,25,rain,0,0,44.6,27.8,135,1023.3,61.3,11,101.7,8.7,3,,2015-07-31T05:53:02,2015-07-31T18:12:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-01,19.2,8,13.4,19.2,7,13.3,8.3,73.2,0,0,0,,0,0,44.6,30.8,99.4,1022.9,65.7,10.9,158,13.9,6,,2015-08-01T05:53:04,2015-08-01T18:12:06,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-02,20,11,14.8,20,11,14.8,9.2,71.4,0.5,100,20.83,rain,0,0,44.3,27.1,136,1022.9,73.7,10.7,146.4,12.6,6,,2015-08-02T05:53:06,2015-08-02T18:11:56,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-03,20.2,8,13.8,20.2,6.8,13.5,8.7,72.9,0,0,0,,0,0,48.6,21.7,95.4,1022.7,61.1,11,181.9,15.7,6,,2015-08-03T05:53:07,2015-08-03T18:11:46,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-04,18.3,12,15.1,18.3,12,15.1,8.5,65.2,0,0,0,,0,0,50.4,25.2,141.5,1023.1,78.1,11,154.2,13.3,5,,2015-08-04T05:53:08,2015-08-04T18:11:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-05,20,12,15.8,20,12,15.8,7.6,59.4,0,0,0,,0,0,52.2,31.6,131.4,1023.9,59.1,10.9,221.6,19,7,,2015-08-05T05:53:08,2015-08-05T18:11:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-06,20.4,10.9,15,20.4,10.9,15,8.2,66.6,0,0,0,,0,0,50.8,27.2,109.9,1023,69.1,10.8,231.7,20,8,,2015-08-06T05:53:07,2015-08-06T18:11:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-07,20.3,10.8,14.7,20.3,10.8,14.7,9,70.4,0.1,100,4.17,rain,0,0,42.1,17.9,85.3,1021.9,75.2,10.7,204.8,17.6,7,,2015-08-07T05:53:06,2015-08-07T18:10:57,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-08,19.2,11,14.8,19.2,11,14.8,9.2,70.6,1.8,100,50,rain,0,0,34.9,21.8,146.3,1022.9,80.4,10.5,125.9,11.1,4,,2015-08-08T05:53:05,2015-08-08T18:10:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-09,17.3,10,13.8,17.3,9.6,13.8,8.1,69.6,0.6,100,25,rain,0,0,43.6,20.7,111.1,1023.2,81,10.8,187.4,16.2,6,,2015-08-09T05:53:03,2015-08-09T18:10:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-10,19.3,4.7,12.8,19.3,4.7,12.7,8.1,75.2,0.6,100,20.83,rain,0,0,45.4,18,90.4,1023.1,62.2,10.7,244.5,21.2,9,,2015-08-10T05:53:01,2015-08-10T18:10:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-11,18.4,9,14.3,18.4,7.9,14.3,8.5,69,1.5,100,33.33,rain,0,0,50.8,27.8,108.7,1023.1,70.3,10.8,183.7,15.9,6,,2015-08-11T05:52:58,2015-08-11T18:09:57,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-12,19.4,8.8,13.7,19.4,7.6,13.6,7.5,68.9,0,0,0,,0,0,51.5,25.4,98.6,1022.7,72.9,10.7,236.9,20.4,8,,2015-08-12T05:52:54,2015-08-12T18:09:41,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-13,17.4,9,13.4,17.4,8.7,13.4,9.1,76.1,0,0,0,,0,0,44.3,20.7,68.7,1023.3,72.4,10.6,158.8,13.6,7,,2015-08-13T05:52:50,2015-08-13T18:09:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2015-08-14,19.1,10,14.2,19.1,9.1,14.1,10.2,78,0.8,100,16.67,rain,0,0,41.8,28.7,102.2,1023.1,77,10,89.9,7.9,3,,2015-08-14T05:52:46,2015-08-14T18:09:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
