name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogota,2013-01-01,20.4,6,13.2,20.4,4.4,12.8,5.3,64,0,0,0,,0,0,,21.6,90.2,1025.7,29.4,10.7,285.9,24.7,10,,2013-01-01T06:04:14,2013-01-01T17:55:50,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-02,21.2,5,13,21.2,4.2,12.6,5.8,65.6,0,0,0,,0,0,,22.1,74.9,1025.2,39.8,11.7,273.7,23.5,9,,2013-01-02T06:04:40,2013-01-02T17:56:20,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-03,21.1,4,12.6,21.1,2.6,12.3,7.5,75.5,0,0,0,,0,0,,25.1,48.5,1026.4,39.1,11,248.2,21.5,8,,2013-01-03T06:05:06,2013-01-03T17:56:50,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-04,21.3,5,13.3,21.3,5,13.2,7.9,74,0,0,0,,0,0,,21.9,164.2,1027,38.8,11,291.8,25.2,10,,2013-01-04T06:05:31,2013-01-04T17:57:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-05,21.3,4.1,13.6,21.3,4.1,13.5,6.4,66.5,0,0,0,,0,0,,21.9,84.1,1026.7,46.5,11.3,272.6,23.7,9,,2013-01-05T06:05:55,2013-01-05T17:57:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-06,21.3,3.4,12.4,21.3,1.4,11.9,5.8,69.2,0,0,0,,0,0,,25.3,83.2,1025.6,40.5,10.5,306.8,26.3,10,,2013-01-06T06:06:19,2013-01-06T17:58:17,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-07,21.3,2,11.9,21.3,-0.2,11.4,4.6,68.9,0,0,0,,0,0,,28.9,103,1024.7,35,11.1,309.7,26.6,10,,2013-01-07T06:06:42,2013-01-07T17:58:46,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-08,19.4,5,12.9,19.4,3.4,12.7,5.9,65.9,0,0,0,,0,0,40.7,27.6,109,1025.4,48.1,11.3,285.9,24.6,10,,2013-01-08T06:07:04,2013-01-08T17:59:14,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-09,18.7,5,13.2,18.7,3.6,13.1,7.6,70.9,0,0,0,,0,0,,32.4,89.8,1026.1,57.4,12.1,236.6,20.4,8,,2013-01-09T06:07:26,2013-01-09T17:59:42,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-10,22.5,8,14.8,22.5,6.4,14.7,8.5,69.3,0,0,0,,0,0,,28.7,55.3,1025.7,52.6,11.7,209.1,18.1,7,,2013-01-10T06:07:47,2013-01-10T18:00:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-11,22,1.1,13.5,22,-0.6,13.3,7.1,74.6,0,0,0,,0,0,,22.3,317.2,1024.7,51.9,10.4,254.8,22.2,10,,2013-01-11T06:08:08,2013-01-11T18:00:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-12,19.1,6,13.4,19.1,5.1,13.2,9.2,78.2,0,0,0,,0,0,,25.6,262.8,1024.2,67.2,10.4,261.5,22.6,9,,2013-01-12T06:08:27,2013-01-12T18:01:03,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-13,20.6,9.9,14.8,20.6,9,14.7,11.4,81.6,1.8,100,54.17,rain,0,0,,27.7,272.6,1024.5,79,7.7,182.5,15.7,6,,2013-01-13T06:08:46,2013-01-13T18:01:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-14,20,10,14.5,20,9.6,14.5,11.1,81.3,0.9,100,37.5,rain,0,0,,29.5,285.5,1024.1,90.6,7.6,197.9,17.1,8,,2013-01-14T06:09:04,2013-01-14T18:01:55,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-15,20,8,14.2,20,8,14.2,10.5,80.2,0.9,100,37.5,rain,0,0,,25.9,291.7,1024.5,72.5,7.4,177.7,15.3,6,,2013-01-15T06:09:22,2013-01-15T18:02:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-16,20.5,6.9,14,20.5,5.7,13.9,10.5,81.3,0.1,100,4.17,rain,0,0,,29.5,278.9,1024.3,71.2,8.4,189.4,16.4,7,,2013-01-16T06:09:38,2013-01-16T18:02:44,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-17,22,11,15.3,22,11,15.3,11.8,81.3,0.8,100,33.33,rain,0,0,,42.5,298.8,1025.5,81.6,6,210.6,18.2,8,,2013-01-17T06:09:54,2013-01-17T18:03:08,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-18,19.1,12,14.7,19.1,12,14.7,11.3,81.8,5.2,100,100,rain,0,0,,18.4,19.2,1026.6,90,8.3,194.9,16.8,8,,2013-01-18T06:10:09,2013-01-18T18:03:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote"
Bogota,2013-01-19,20.4,4.9,13.2,20.4,3.2,13,8.1,75.6,0.3,100,12.5,rain,0,0,,24.1,111.8,1026.1,62.3,7.5,218.9,19.1,8,,2013-01-19T06:10:23,2013-01-19T18:03:54,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO,80234099999"
Bogota,2013-01-20,20.4,7,13.4,20.4,6.2,13.2,8.5,74.9,0,0,0,,0,0,,25.3,110.7,1025.7,68.8,10.7,242.7,20.9,8,,2013-01-20T06:10:36,2013-01-20T18:04:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999"
Bogota,2013-01-21,21.4,10,15.2,21.4,8.8,15.1,9.8,72.5,0,0,0,,0,0,,25,135.7,1025.3,72.4,11.2,250.5,21.7,9,,2013-01-21T06:10:48,2013-01-21T18:04:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-22,25,6,14.9,25,6,14.9,10.6,77.5,0,0,0,,0,0,,20.1,186.7,1024.9,66,9.4,241.5,20.9,9,,2013-01-22T06:11:00,2013-01-22T18:04:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-23,21.3,8.5,14.1,21.3,8,13.9,9.6,76.4,0,0,0,,0,0,,24.5,322.4,1027.4,58.7,10.6,266.9,23.2,9,,2013-01-23T06:11:10,2013-01-23T18:05:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-24,21.4,6,14.7,21.4,6,14.6,10.1,76.4,3.1,100,70.83,rain,0,0,,25.3,276.2,1027.5,62,10.8,209,18.2,7,,2013-01-24T06:11:20,2013-01-24T18:05:38,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-25,21.3,12,15.4,21.3,12,15.4,11.7,79.9,7.7,100,100,rain,0,0,,23.5,301.8,1026.6,78.4,8.8,178.1,15.3,7,,2013-01-25T06:11:29,2013-01-25T18:05:57,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-26,21.3,10,14.5,21.3,9.6,14.5,10.2,77.4,0.2,100,8.33,rain,0,0,,24.6,280.7,1026.5,52.2,10.7,287.5,24.8,10,,2013-01-26T06:11:36,2013-01-26T18:06:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-27,21.1,4,13.4,21.1,3.9,13.3,9.4,80.3,0,0,0,,0,0,,21.8,340.1,1027.3,50.3,10,255.7,22,10,,2013-01-27T06:11:43,2013-01-27T18:06:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-28,22.4,7,14.5,22.4,5.6,14,5.7,60.3,0,0,0,,0,0,,24.1,66,1027.9,55,11.3,246.9,21.4,9,,2013-01-28T06:11:49,2013-01-28T18:06:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-29,22.4,3.1,13.4,22.4,3.1,13.2,8.3,74.7,0,0,0,,0,0,,21.9,283.1,1027.1,53.5,10.9,241,20.8,9,,2013-01-29T06:11:54,2013-01-29T18:07:05,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2013-01-30,22.4,5,14.3,22.4,3.3,14.1,9.3,75.9,0,0,0,,0,0,,18.1,359.6,1026.1,47.6,11.5,265.7,23,9,,2013-01-30T06:11:59,2013-01-30T18:07:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-01-31,21.9,7,14.3,21.9,6.1,14.1,9.6,76.5,0,0,0,,0,0,,37.1,349.6,1025.2,47,11.6,211.5,18.2,7,,2013-01-31T06:12:02,2013-01-31T18:07:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-01,21.1,9,14.3,21.1,7.9,14.2,10.7,80.8,2.9,100,70.83,rain,0,0,,24.1,258.9,1025,74.7,11,183.9,15.9,7,,2013-02-01T06:12:04,2013-02-01T18:07:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-02,20.3,9.9,14.4,20.3,9.9,14.4,10.2,77.9,1.7,100,70.83,rain,0,0,33.5,21.9,231.7,1025.5,72.1,10.9,145.3,12.6,6,,2013-02-02T06:12:06,2013-02-02T18:08:02,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-03,21.5,6.1,14.3,21.5,5.1,14.2,9.9,78.2,0.4,100,16.67,rain,0,0,,23.5,257.8,1025.1,52.2,10,237.8,20.5,9,,2013-02-03T06:12:06,2013-02-03T18:08:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-04,20.3,8.1,14,20.3,6.8,13.9,10.8,82.2,10.1,100,95.83,rain,0,0,,25.4,316.5,1023.7,75.8,8.4,228.9,19.8,8,,2013-02-04T06:12:06,2013-02-04T18:08:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-05,19.5,11.1,14,19.5,11.1,14,11.4,85.3,8.1,100,100,rain,0,0,,21.2,21.3,1025.1,87.9,7.4,107.9,9.5,5,,2013-02-05T06:12:05,2013-02-05T18:08:37,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-06,20.3,11.1,14.6,20.3,11.1,14.6,11.8,84.4,0.9,100,37.5,rain,0,0,,27.5,264.7,1025.4,73.9,7.9,223.4,19.4,8,,2013-02-06T06:12:02,2013-02-06T18:08:47,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-07,20.3,11,15,20.3,11,15,11,78.9,2.6,100,95.83,rain,0,0,,23.5,267.1,1024.9,70.5,8.4,256.8,22.3,10,,2013-02-07T06:11:59,2013-02-07T18:08:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-08,20.3,11.1,14.7,20.3,11.1,14.7,11.5,82.8,16,100,100,rain,0,0,,17,298,1024.7,79.6,10.2,104.1,8.8,4,,2013-02-08T06:11:55,2013-02-08T18:09:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-09,20.3,12,14.4,20.3,12,14.4,11.3,82.7,16.1,100,100,rain,0,0,,28,316.5,1025.1,80,9.8,98.3,8.7,4,,2013-02-09T06:11:51,2013-02-09T18:09:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-10,18.3,10.1,13.3,18.3,10.1,13.3,10.7,85.2,9.9,100,100,rain,0,0,,21.7,275,1025.5,80,9,81.3,6.8,3,,2013-02-10T06:11:45,2013-02-10T18:09:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-11,19.3,9,13.1,19.3,8.2,13,10.7,86.3,7.7,100,83.33,rain,0,0,,14.4,310.8,1025.7,77.8,8.3,140.3,12.2,5,,2013-02-11T06:11:38,2013-02-11T18:09:26,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-12,19.2,11.9,14.3,19.2,11.9,14.3,10.7,80.5,8.1,100,100,rain,0,0,,23.9,300.2,1025,77.2,9.3,117.1,10.3,4,,2013-02-12T06:11:31,2013-02-12T18:09:32,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-13,19.5,7.1,13.3,19.5,6.3,13.1,9.4,79.9,3.3,100,95.83,rain,0,0,,23.4,306.3,1024.8,57.9,8.6,180.3,15.5,6,,2013-02-13T06:11:23,2013-02-13T18:09:37,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-14,19.5,8,13.2,19.5,6.6,13,9.6,81.1,2.8,100,70.83,rain,0,0,,21.1,307.7,1025.7,51,9,219.3,18.9,7,,2013-02-14T06:11:14,2013-02-14T18:09:42,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-15,21.6,11,14.7,21.6,11,14.7,9.5,72.3,0.7,100,29.17,rain,0,0,,25.2,93.5,1026.1,70,10.3,228.2,19.7,8,,2013-02-15T06:11:04,2013-02-15T18:09:45,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-16,20.3,7.6,13.4,20.3,5.6,13.1,8.6,76.3,3.3,100,70.83,rain,0,0,,21.8,44.7,1024.6,56.1,11.1,230.7,19.8,9,,2013-02-16T06:10:54,2013-02-16T18:09:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-17,18.3,9,12.6,18.3,8.8,12.5,10,85.7,13.6,100,100,rain,0,0,,21.4,303.6,1025.1,82.3,9.3,198.4,17.2,7,,2013-02-17T06:10:43,2013-02-17T18:09:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-18,17.3,8.1,13.4,17.3,6.8,13.4,9.7,79.3,4.1,100,29.17,rain,0,0,,18.1,78.9,1025.3,77.8,11,262.3,22.6,10,,2013-02-18T06:10:30,2013-02-18T18:09:52,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-19,19.3,8.1,14.2,19.3,7.3,14.1,8.8,72.3,0,0,0,,0,0,,27,78.7,1025.1,66.4,11.4,209,18,8,,2013-02-19T06:10:18,2013-02-19T18:09:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-20,20.3,9,14.6,20.3,7.2,14.5,7.2,64.9,0.3,100,12.5,rain,0,0,,24.1,71.6,1024.2,54.5,11.7,279.6,24.1,10,,2013-02-20T06:10:04,2013-02-20T18:09:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-21,19.7,10,14,19.7,9.1,13.9,9.5,76,0,0,0,,0,0,,18.4,77.7,1024.4,76.1,11.1,215,18.5,8,,2013-02-21T06:09:50,2013-02-21T18:09:54,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999"
Bogota,2013-02-22,19,9.1,14.5,19,7.6,14.4,9.4,72.6,0,0,0,,0,0,,21.3,72.7,1025.1,65.1,11.7,237.9,20.7,9,,2013-02-22T06:09:35,2013-02-22T18:09:53,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2013-02-23,20.1,8.5,14.9,20.1,7.4,14.8,9.2,71.1,6.6,100,70.83,rain,0,0,,22.3,93.8,1025.7,57.1,12.2,218,18.8,8,,2013-02-23T06:09:20,2013-02-23T18:09:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2013-02-24,19.4,11.7,14.4,19.4,11.7,14.4,10.5,78.5,4,100,91.67,rain,0,0,,21.4,70.5,1025.2,80.9,11,192.7,16.6,7,,2013-02-24T06:09:04,2013-02-24T18:09:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-25,18.4,9.9,13.9,18.4,9.6,13.9,9.2,74.2,0.5,100,20.83,rain,0,0,,21.8,90.2,1024.6,76.5,11.4,281.5,24.4,10,,2013-02-25T06:08:47,2013-02-25T18:09:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-26,20.4,6.1,14.3,20.4,3.7,14,8.6,70.4,0,0,0,,0,0,,32.7,40.4,1025.2,62.2,11.7,230.3,19.9,9,,2013-02-26T06:08:29,2013-02-26T18:09:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-27,19.4,11,15.2,19.4,11,15.2,9.8,71.4,5.6,100,58.33,rain,0,0,,25.2,72.6,1025.4,69.1,11.8,168.5,14.6,6,,2013-02-27T06:08:11,2013-02-27T18:09:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-02-28,19.3,12.1,14.9,19.3,12.1,14.9,10.2,74.9,5.8,100,66.67,rain,0,0,,17.7,84,1025,71.5,11.7,202.6,17.5,7,,2013-02-28T06:07:53,2013-02-28T18:09:37,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-01,19.1,11,14.4,19.1,11,14.4,9.8,75.6,0.9,100,29.17,rain,0,0,,25.2,70.1,1024.4,76.7,12,158.9,13.7,6,,2013-03-01T06:07:34,2013-03-01T18:09:33,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-02,21.3,9.9,14.4,21.3,8.4,14.3,8.9,68.9,0,0,0,,0,0,,21.9,77.6,1025,68.2,12.3,286.9,24.9,9,,2013-03-02T06:07:14,2013-03-02T18:09:28,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-03,20.8,8,13.2,20.8,6.3,13,8.7,75,1.3,100,54.17,rain,0,0,,17.4,21.7,1026.8,61.8,12.1,188,16.3,6,,2013-03-03T06:06:54,2013-03-03T18:09:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-04,18.6,11,13.6,18.6,11,13.6,10.4,81.8,5.1,100,54.17,rain,0,0,,17.8,45.5,1027.1,70.3,10.8,179.3,15.5,7,,2013-03-04T06:06:33,2013-03-04T18:09:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-05,20.4,12.6,16.2,20.4,12.6,16.2,9.4,65.4,2.3,100,75,rain,0,0,,23.5,83.6,1027.1,85.2,11.6,172.2,14.8,6,,2013-03-05T06:06:12,2013-03-05T18:09:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-06,20.3,12,15.8,20.3,12,15.8,9.5,67.8,4.9,100,83.33,rain,0,0,,25.3,80.7,1027.2,71.4,11.7,174.8,15,7,,2013-03-06T06:05:51,2013-03-06T18:09:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-07,21.3,12,15.4,21.3,12,15.4,10.1,72.5,3.1,100,29.17,rain,0,0,,23.6,26.7,1027.1,78.1,11.3,171.8,14.9,6,,2013-03-07T06:05:29,2013-03-07T18:08:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-08,20.3,9,15.1,20.3,7.2,15,9.5,71.1,0.8,100,33.33,rain,0,0,,28.8,84.4,1027,68.7,11.9,213.1,18.4,8,,2013-03-08T06:05:07,2013-03-08T18:08:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-09,18.5,12,14.9,18.5,12,14.9,10.3,74.9,8.6,100,70.83,rain,0,0,,26.9,71.5,1026.3,74.3,11.8,231.5,19.8,8,,2013-03-09T06:04:44,2013-03-09T18:08:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-10,20.1,7,12.9,20.1,5.6,12.5,9.1,79.9,1.1,100,29.17,rain,0,0,,26.9,87.6,1026.1,62.8,11,246.6,21.4,8,,2013-03-10T06:04:21,2013-03-10T18:08:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-11,22.3,5,13.4,22.3,5,13.2,8.8,76.7,2.5,100,62.5,rain,0,0,,28.7,138.6,1024.5,55.5,11.3,200,17.3,7,,2013-03-11T06:03:57,2013-03-11T18:08:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-12,20.1,10,14.4,20.1,9.1,14.3,10.1,76.7,4.4,100,95.83,rain,0,0,,14.6,57.6,1025.8,62.5,10.6,204.1,17.6,8,,2013-03-12T06:03:34,2013-03-12T18:08:17,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-13,20.4,8,14.5,20.4,6.8,14.5,9.8,76.2,1.9,100,50,rain,0,0,,16.4,80.5,1025.6,61.7,10.9,186,16.1,8,,2013-03-13T06:03:10,2013-03-13T18:08:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-14,19.4,9,14.6,19.4,7.9,14.5,10.9,79.9,9.3,100,70.83,rain,0,0,,18.4,315.2,1024.5,65.1,10.6,179.1,15.6,7,,2013-03-14T06:02:45,2013-03-14T18:07:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-15,16.2,10,13.7,16.2,9.6,13.7,11.7,88,10.8,100,70.83,rain,0,0,,36,22.1,1024.9,79.9,9.2,91.6,8,4,,2013-03-15T06:02:21,2013-03-15T18:07:50,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2013-03-16,20.4,9,14.1,20.4,7.6,14,10.3,79.9,5.6,100,100,rain,0,0,,21.5,68.3,1025.3,76.7,10.4,187.6,16.1,7,,2013-03-16T06:01:56,2013-03-16T18:07:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-17,20.2,11,14.3,20.2,11,14.3,11.2,83.1,12,100,100,rain,0,0,,18.4,336.3,1026.2,81.7,9.3,201.4,17.5,8,,2013-03-17T06:01:31,2013-03-17T18:07:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-18,20.2,10.9,14.7,20.2,10.9,14.7,11.2,81.1,10.7,100,95.83,rain,0,0,,24.4,282.1,1026.4,75.3,10.2,128,11,5,,2013-03-18T06:01:06,2013-03-18T18:07:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2013-03-19,20.3,11,14.6,20.3,11,14.6,11.6,83.2,8.9,100,100,rain,0,0,,21.4,294,1025.7,66.7,11.4,161.8,14,6,,2013-03-19T06:00:41,2013-03-19T18:07:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
